id	filename	md5	size	state
29a00c22-f407-4d1f-82c0-dcf2b055a422	8714911e-19cb-47ab-bcdd-28d7e37c4a13.FPKM.txt.gz	58f45eb5a8febad0b05e97ca8751df62	523531	released
359c109d-dff3-4041-9fc8-aeaac7211e4e	82d6c231-8692-460d-bbca-e24237b82b47.FPKM.txt.gz	545298938afc074fd8aa1c881489d074	528917	released
38dc8cab-6ef5-430d-8bf2-14775e9e8fe2	55b8f9f7-0fd2-4f59-9cbf-c071fe27c4ef.FPKM.txt.gz	be8c1de95f897f14ae6a217f4a085b60	528128	released
034175ad-b777-43bb-a631-569100c317e7	1208db51-3816-4c68-8b01-b494b14063cf.FPKM.txt.gz	bac62f709af72643aa54d232d8ecc366	534893	released
6c3de9e3-1394-45b4-9626-583215c12338	0d8dd66a-6753-4472-9c4f-906ad5159ddd.FPKM.txt.gz	c2de92fc46386e79bbc43a42c6108499	521451	released
cc1c854d-6ef6-443c-b6c4-70f32f6cb5c0	7f999574-ea25-4640-be46-a5a88652bbbb.FPKM.txt.gz	09b54407e2afafa6dffae297e9121138	507603	released
eba797ce-3097-4536-b594-1125df44e0ba	5774022a-7bf2-4fdd-a4a5-f9aa33c2174d.FPKM.txt.gz	0183f52c7d6ca6411bcf5e90017c8739	520016	released
92424421-2168-4a2e-927e-a86e1a573785	add93641-2f11-4373-a079-b8116e7dd3cc.FPKM.txt.gz	a8d739f58b3395e2c7aad75e24fd754b	524071	released
7579e227-4309-49ce-a134-427d47c49118	54e697d0-a54b-465e-a2b2-96008c428056.FPKM.txt.gz	45e9090494da9f119d1680aaafde464c	519814	released
86cfec6d-08f3-44f8-949c-423c401c31b6	0d17d034-2c42-42c9-854a-06c0587d20bb.FPKM.txt.gz	d92a844299c9ead2ec8ce390ad6a92a4	503618	released
8a6cc766-061f-4d0f-be78-ff3d025b7f25	86217594-5c52-4384-9442-b371f314ccdd.FPKM.txt.gz	f21ade921ce073591f43b2e3a22b826c	529133	released
4cd08540-f034-4223-a2fb-e4be979a274e	29546915-7a47-4671-bc1b-b610e432cc2c.FPKM.txt.gz	fa34af74bf99444d21a1ba85dfef391d	526441	released
932f2f3e-7270-4155-85ba-2dd07550e9d9	ce3cf863-9f95-47f5-bd75-77ca084bf7a3.FPKM.txt.gz	87874b84afc24a6ff27bb49a0f8e259a	528192	released
b0ed9485-9759-4558-8586-043246ffb8e4	9a617996-4af4-4df8-b271-fcb2d211cb2b.FPKM.txt.gz	4f5cd7e65deb71de843daf28d4563332	533781	released
868ebd79-209f-4a13-988b-bdb871ca261c	029d304b-56ee-403e-ad39-0c2ce07d5a09.FPKM.txt.gz	5c6ace35330110193ae8daccb5f349ef	508703	released
ae461020-21eb-4e62-ad18-d2e8e5df3e8d	2fec727f-b73d-4ae0-8b3c-5e85483e39d8.FPKM.txt.gz	7f9bd0231738bce1a2383542cbb674d0	529189	released
4c5c079d-c514-44d8-a08e-fb535dec4551	0ec376a1-d432-48d9-8930-11e912b165f1.FPKM.txt.gz	66a4db3bec9bde974c8c6b39c807aa2a	542113	released
0a856ff8-52e0-44d3-82d6-a588d1d29aa2	c81a6334-9098-4add-8e64-186606676c93.FPKM.txt.gz	a3c8b849ca33d95c507c3b09fa58608b	520851	released
621e56b2-5669-4dbd-b6df-b0d40c994a7d	1d381b27-88c0-4ddd-87cc-31fbb24525c0.FPKM.txt.gz	9f9d4472144b08546106dd3ac1c27a57	536318	released
3c6e4e5a-0327-45ca-8691-208225431acd	42434e75-893e-4a9a-9008-6a3c2ea6dc7d.FPKM.txt.gz	408d39ce3f241366615135b68a96b22a	536320	released
27c5c74d-b121-49af-abab-76bbdbc9e68b	c5f50221-146f-47c2-8261-a6293cdfa7d6.FPKM.txt.gz	1f5d5b10a812b677fce6e7ef33133937	510354	released
a6250de7-ab33-446f-bc17-6e70c5b8e4b5	46a20956-b5c5-4bbd-baad-cfcaaad3b3f5.FPKM.txt.gz	d621dc30f380351d10758d57abde04f6	534342	released
57225a4f-6c03-453e-893d-1998267f0bf1	fcb5bf8a-5c16-48cd-84a4-2a87695eff2b.FPKM.txt.gz	db80bcf3f5636baac6963a16703ff805	530548	released
c23ff58c-33a6-46d8-a3ba-09d7c59877d7	ac2c1a9f-e3be-412b-8750-d159a74c3315.FPKM.txt.gz	e063c3b2cbb6760e720db2fcbf663f00	534091	released
a5bda1c2-eb6e-4aa6-8235-e5afd7365fd2	a092dfa4-5455-4c0d-9eb5-f3363fd680e8.FPKM.txt.gz	4273dc3db2afe8968026712273e05e38	513279	released
46d805b4-d108-47f6-9d06-89457b71ea52	e30a275e-eaf3-43d4-b29c-dc75d77a0c9e.FPKM.txt.gz	590ff00067c11e645536eb3374cb131f	519868	released
89798742-3aad-47e4-a088-a18d8550bf7d	1b5c1647-d213-43f4-961c-ef74b269a152.FPKM.txt.gz	9a6cafde1aefca15edd38ca4b700bea1	539598	released
6a87fd02-3e8f-44ae-bff1-8daa195d26d5	19dc6546-2327-48bc-9a2d-53a6856b5222.FPKM.txt.gz	6682419745810999e52a8e189492db6f	526886	released
9a1cea95-67db-40bc-92c0-5c26da89c3b4	9d09769f-268d-4c6d-80b5-0a0451eb7269.FPKM.txt.gz	5802f4c43fe110371ae931a5bfb5317b	496010	released
6e3ddfdd-f48a-4c2e-be94-d03466d254e1	a7202dc0-379c-40e6-9bbf-3337bd3328c8.FPKM.txt.gz	d92b42e56b995fc58526ce8b4177b383	533312	released
84ab2708-7def-405a-b77c-79c7d5d8f1a3	ed13d440-b19e-453b-bd34-4f5c0fd1b392.FPKM.txt.gz	e6e6d9f81148ade3d45be2f1c61f92a1	504607	released
87eb9547-2bb9-42b9-bee1-b7ea389fe8c5	2092ab0d-6040-4a09-b175-bda5ebc9998a.FPKM.txt.gz	c341a425262f4c80a657bffc0419684b	523055	released
d32dd60e-c7b5-43a7-b2f6-95b88c9f87d0	9aad580b-806d-4bb7-bbfd-5c74e074c788.FPKM.txt.gz	d4f8277a5090fc852c7b0c016fc7b509	532301	released
3cfb815d-0a27-46f2-840a-50d4c85c9f47	382bf075-546c-41bf-930c-4efdf8813958.FPKM.txt.gz	89c95250b6f2b25f3fab24b14406cb99	505241	released
f98c4a21-3ca1-41a3-bf39-dea0590f3873	ae59d924-06ec-428d-b470-e78ed92c5e36.FPKM.txt.gz	1b64fe85851e35042dbd33ae2b8e4acf	538414	released
3a94c2b6-242c-4b9f-b6f3-1c82e6a26de6	6821cf1e-ae8a-472d-8b55-92eca84abab5.FPKM.txt.gz	d4e75d52a58d31308a7c0a9083107c63	522872	released
